mssv,lopsh,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,drl_hk11,drl_hk12,drl_hk13,drl_hk14
EEE82A3CXPvAibaEXe+tKlY40ATmdffjQOux7sDP, CTTT2015,,,,,,,,,,,,,,
EEEB1256XPvAibaEXe/rp0ev/rDe0wn/OfwMuhL0, KTMT2014,67.0,,,,,,,,,,,,,
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v, MTCL2014,64.0,,,,,,,,,,,,,
EEF1F920XPvAibaEXe8HxoLOw72ZIEORICZvHd9u, KTMT2014,86.0,,,,,,,,,,,,,
EEF98153XPvAibaEXe/3Z2K7mhA0JabR08Zadfx6, ANTT2015,,,,,,,,,,,,,,
EF0059EEXPvAibaEXe/0WaLAM5c/YKXUfKbMtkzT, KHDL2018,,,,,,,,,,,,,,
EF0159F7XPvAibaEXe8YlvtcvZCDlaUUYuvL8VFl, MTCL2017,,,,,,,,,,,,,,
EF134ADEXPvAibaEXe87qJpUsO6V7S7JwvClJktx, MTCL2016,,,,,,,,,,,,,,
EF14B804XPvAibaEXe+sfU1lcH9y3xWTa18hz849, ,,72.0,93.0,,,,,,,,,,,
EF1CC696XPvAibaEXe/FejQN8/S5fEIReZ4QsFjV, ,,46.0,41.0,,,,,,,,,,,
EF1D4404XPvAibaEXe9fw8mX+aV2o7Ii+EddSadO, HTTT2015,,,,,,,,,,,,,,
EF1E5800XPvAibaEXe/dSnTMEtLaY0RM0j3DMRBQ, KTPM2014,88.0,,,,,,,,,,,,,
EF351515XPvAibaEXe9CFhTkHod3yS5z1VDkCy75, PMCL2016,,,,,,,,,,,,,,
EF36AF15XPvAibaEXe8zi/ZLIzSiuG9JjZ/QEb52, HTCL2019,,,,,,,,,,,,,,
EF3FEDEFXPvAibaEXe/57ZZLpsI5pRuXtM45WaKF, ATCL2019,,,,,,,,,,,,,,
EF415786XPvAibaEXe88UewilValgBPG08P+YNGs, ANTT2014,74.0,67.0,,,,,,,,,,,,
EF4A45ECXPvAibaEXe/VQHzzHDYACRqkQXxWhZig, MTCL2019,,,,,,,,,,,,,,
EF4A5139XPvAibaEXe/eCkq6I30ZSkwh2vOdgUjJ, HTTT2015,,,,,,,,,,,,,,
EF5725B0XPvAibaEXe+cHxM5cHw4WonybFt5QicB, HTCL2015,,,,,,,,,,,,,,
EF616C98XPvAibaEXe9lVlYxgSyBv8ionYcuVlpe, KHMT2019,,,,,,,,,,,,,,
EF6D3E34XPvAibaEXe9o3csoNuwUvO7brxBe1EBb, KTPM2014,76.0,,,,,,,,,,,,,
EF7E282AXPvAibaEXe+SrLE9JUD3pFxKzNv+IPcg, KTPM2015,,,,,,,,,,,,,,
EF902C02XPvAibaEXe9x0CaUg4pZozXRa04bbO7k, HTTT2014,77.0,63.0,,,,,,,,,,,,
EF9FB66BXPvAibaEXe9Hf/fJ8gF3Wr/Y2SyxD2Ro, MMCL2019,,,,,,,,,,,,,,
EFA7B0CBXPvAibaEXe8YlvtcvZCDlUhJKfH2ifYh, PMCL2017,,,,,,,,,,,,,,
EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq, ,,75.0,86.0,,,,,,,,,,,
EFC6CC7FXPvAibaEXe/7VNok06ub0LxKcLYQ406/, MTCL2019,,,,,,,,,,,,,,
EFCB9543XPvAibaEXe9WGATIMl02LHB8H3jszgG1, MMTT2016,,,,,,,,,,,,,,
EFCCF3D6XPvAibaEXe88UewilValgDpiGumL8Enb, MMTT2014,64.0,,,,,,,,,,,,,
EFCE2778XPvAibaEXe8d4Zyk6xKs03CAQshNObTY, KTPM2017,,,,,,,,,,,,,,
EFD1CDDCXPvAibaEXe+9tOqtJ+TlMia3dZtAJFg/, MMTT2017,,,,,,,,,,,,,,
EFD58EF6XPvAibaEXe8l2SPBJihvxQ2JmSiRNc4J, KTPM2017,,,,,,,,,,,,,,
EFD742CDXPvAibaEXe8k9aD0YXzUPiN76vauZRDr, ,,73.0,83.0,,,,,,,,,,,
EFEA3D9BXPvAibaEXe//3t8+us0X0rWgfBUvJ9Bi, ,,92.0,97.0,,,,,,,,,,,
EFFF1E9EXPvAibaEXe9QJDM9nE85iKiZez+gxzZL, KTMT2014,81.0,,,,,,,,,,,,,
F0033017XPvAibaEXe9pz/hgBFL5IPTc9ivhe27X, KHTN2015,,,,,,,,,,,,,,
F00FA95AXPvAibaEXe+iIJOpfrvDwyFLtazciWEk, HTTT2019,,,,,,,,,,,,,,
F0129D3CXPvAibaEXe+Xxbs4kvH/ky9l7Bh9fl0K, KTMT2014,63.0,,,,,,,,,,,,,
F02465F1XPvAibaEXe/4WyTnp6RTwjqMD+2I/7zt, KTPM2017,,,,,,,,,,,,,,
F0261509XPvAibaEXe+eIy6TmCsZu0RLWC8H9A9f, KTMT2016,,,,,,,,,,,,,,
F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ, MMTT2016,,,,,,,,,,,,,,
F0331FB3XPvAibaEXe+E+n9mGyneJ0MHxGhsw/QY, HTTT2015,,,,,,,,,,,,,,
F03B1465XPvAibaEXe97hU2RTHdNnBRrvP91HIpv, ,,90.0,94.0,,,,,,,,,,,
F04DAB48XPvAibaEXe+oo0hccQuSuF2V98IwNKVT, MTCL2018,,,,,,,,,,,,,,
F056C507XPvAibaEXe9Fg4HjUy856fFEqIrYNnGE, KTPM2017,,,,,,,,,,,,,,
F05F6721XPvAibaEXe9ggqkCdMDyeDukswKmt5gh, KTMT2017,,,,,,,,,,,,,,
F0656A7AXPvAibaEXe/6gqqbvLbYM40ZtTLrkgFa, TMCL2019,,,,,,,,,,,,,,
F06A3C0FXPvAibaEXe+NmgQbVGcjJ7ZdQvWRioyl, ,,82.0,65.0,,,,,,,,,,,
F06D81B0XPvAibaEXe+L4+qEMJ/L9UjIb2oK9DXa, MTCL2017,,,,,,,,,,,,,,
F073E236XPvAibaEXe/7VXm0xgXldHR4zGalFEDr, KTPM2016,,,,,,,,,,,,,,
F07997ADXPvAibaEXe+ba4DZYrt+PLuUQfxkDw3t, KTPM2019,,,,,,,,,,,,,,
F07FCC1CXPvAibaEXe+RQyZpP6sq6vtKh1D4q6br, PMCL2018,,,,,,,,,,,,,,
F08854D3XPvAibaEXe8h19maTis8uCOPGbLWpKRU, TMĐT2018,,,,,,,,,,,,,,
F0956068XPvAibaEXe/V2dF0qjs8bUnaC6RcyGOL, ,,72.0,90.0,,,,,,,,,,,
F095C0CEXPvAibaEXe9Tdz4CswjA140A5JVmCaNn, KTMT2019,,,,,,,,,,,,,,
F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK, KHDL2019,,,,,,,,,,,,,,
F09E416CXPvAibaEXe9sUz+dc1ML5JRuMvaWnFIR, ATTN2017,,,,,,,,,,,,,,
F0A39268XPvAibaEXe+iIJOpfrvDw+wwVAHpHkrV, TMĐT2019,,,,,,,,,,,,,,
F0A3A9F8XPvAibaEXe8zAo0wu8vadrVvbFNnuZKO, CNTT2018,,,,,,,,,,,,,,
F0A647A5XPvAibaEXe+VDSoAYozpwxu4EUSrr8sK, KTPM2015,,,,,,,,,,,,,,
F0B44DA1XPvAibaEXe/5DpC15pEkHU0KE9U7ewL7, ATCL2017,,,,,,,,,,,,,,
F0BCB98DXPvAibaEXe887JOjhk2RVxFu4KbOvQpb, ANTT2014,64.0,,,,,,,,,,,,,
F0C15C4CXPvAibaEXe/7sxkigC7f5yQxLj4lTYh9, ,,82.0,34.0,,,,,,,,,,,
F0D2CEF0XPvAibaEXe8SXrohzbXmS8QYapbubv/J, ANTT2015,,,,,,,,,,,,,,
F0D55309XPvAibaEXe9JdUmjPcaT8jvBqJAmS4kY, ,,61.0,,,,,,,,,,,,
F0DA4E5BXPvAibaEXe88UewilValgCEO6Q/IE/fA, KHMT2014,72.0,,,,,,,,,,,,,
F0DDE2E8XPvAibaEXe9tVd6vhP62h6WlGDFtlvFt, ATTN2018,,,,,,,,,,,,,,
F0EE1719XPvAibaEXe9o3csoNuwUvKSzmcM5X/Yg, KTMT2014,68.0,,,,,,,,,,,,,
F0F2F362XPvAibaEXe9upvU5DvuC9vpGmW+2YsWe, ,,62.0,90.0,,,,,,,,,,,
F0F88E7EXPvAibaEXe97wmuqTYuV7VibsH6BPRXy, PMCL2016,,,,,,,,,,,,,,
F0FFA866XPvAibaEXe+Hl3bsG7JYGg4+Wgmy8K3a, KTPM2018,,,,,,,,,,,,,,
F11612B0XPvAibaEXe+q0E3QguGBpa4WLGtWPBDQ, KHDL2018,,,,,,,,,,,,,,
F1260990XPvAibaEXe+WyjAMa+c6gpPtQO9RF9iC, TMĐT2019,,,,,,,,,,,,,,
F13C83A4XPvAibaEXe9o/lUQXb5f/z3txLobU3Az, CNTT2014,69.0,50.0,,,,,,,,,,,,
F13E1BA9XPvAibaEXe91kmICrkek2o/snRaC+Cll, KTMT2017,,,,,,,,,,,,,,
F144F3D2XPvAibaEXe8qxKHWIxudAGGY+yzSLiq9, ATTT2019,,,,,,,,,,,,,,
F1455579XPvAibaEXe9HXpb1PepyFfdXb2ThfxZz, KTPM2014,83.0,,,,,,,,,,,,,
F14676F2XPvAibaEXe/Ko3VBeq65/zGUzTY2VaO5, PMCL2014,68.0,,,,,,,,,,,,,
F150E1DEXPvAibaEXe8oT/p9f7HpvWl5+qBTFNQx, KHTN2018,,,,,,,,,,,,,,
F1601417XPvAibaEXe+XOEV1VJ5O22o5PGDZu7CX, KTPM2017,,,,,,,,,,,,,,
F16C2981XPvAibaEXe/69hWWh+JD2RYQ9Sz2v0vv, KTMT2014,73.0,,,,,,,,,,,,,
F16F0FEBXPvAibaEXe8JhJ4J3nSSl6eFaumAKm+I, CNTT2019,,,,,,,,,,,,,,
F170F0F4XPvAibaEXe+n07P56kWx2McktnV+cXXB, HTTT2017,,,,,,,,,,,,,,
F177D17AXPvAibaEXe+wCRIlhV+1XwE7AWBbSDyJ, ATTT2018,,,,,,,,,,,,,,
F188F59AXPvAibaEXe+nZBq3b0XEhX0gn3eyGCol, ,,92.0,92.0,,,,,,,,,,,
F1894F08XPvAibaEXe9Z0fDyfUkzH5UDuAqYzBMT, ANTN2015,,,,,,,,,,,,,,
F18D4D2FXPvAibaEXe/kSDDr/jkTQ7sEK9dQF8+7, KTMT2019,,,,,,,,,,,,,,
F19381D9XPvAibaEXe/Nq24Gaz1feSmFuk6hkLNx, ATTN2017,,,,,,,,,,,,,,
F194DA26XPvAibaEXe9Z67almz7y5jarc2nxH/N/, ,,70.0,51.0,,,,,,,,,,,
F195E5E6XPvAibaEXe9M021iVaAwIH1lH9to4XgR, ,,69.0,74.0,,,,,,,,,,,
F1AACB01XPvAibaEXe8M37suqoe4Cbsh5M0kmj9t, MMTT2016,,,,,,,,,,,,,,
F1AC7EB2XPvAibaEXe86ShnmDByrm6Sn44IZZf9+, CTTT2016,,,,,,,,,,,,,,
F1AE6A7DXPvAibaEXe+pDN88/1DR4GQG2cn+o/MP, HTTT2014,81.0,73.0,,,,,,,,,,,,
F1AF1834XPvAibaEXe/nw3DhNQnHf60WkpUCPXjg, KHMT2017,,,,,,,,,,,,,,
F1C269FDXPvAibaEXe/eRksRS1wGeM1wcohpNXDp, KTMT2016,,,,,,,,,,,,,,
F1E4C8BDXPvAibaEXe/3r71QULrjp3Z8NJaEp6IV, TMCL2019,,,,,,,,,,,,,,
F1E5E055XPvAibaEXe+Wjq/eoSKNhdg9exGKekXz, ANTT2014,90.0,86.0,,,,,,,,,,,,
F1F07D1DXPvAibaEXe9/83vYrk4yZhqvORuehviT, MMTT2015,,,,,,,,,,,,,,
F1F5CE31XPvAibaEXe9KG2OR8ZVK3g4fVrts9Ecv, PMCL2015 ,,,,,,,,,,,,,,
F1FE5D4FXPvAibaEXe/N50hRf+Du8U1PcNWSN8sZ, HTCL2019,,,,,,,,,,,,,,
F203BBC3XPvAibaEXe+suUpvSAu/o/+ZL0cV+o+k, ,,68.0,78.0,,,,,,,,,,,
F20A8094XPvAibaEXe9FRFgWLD9noTNP+BadXReP, KTMT2017,,,,,,,,,,,,,,
F20DAC9CXPvAibaEXe+PVAbtvmWztvqSlgxkmaYD, KHMT2016,,,,,,,,,,,,,,
F2172708XPvAibaEXe9fwZBwsCOuQBWO6yBIlUld, ,,100.0,100.0,,,,,,,,,,,
F22643C6XPvAibaEXe+Wjq/eoSKNhZeG3NaL+n5t, KTMT2014,90.0,,,,,,,,,,,,,
F2278788XPvAibaEXe/Z2D1Qs9UWoGyTMjg2MYbM, ANTT2016,,,,,,,,,,,,,,
F230F47EXPvAibaEXe9+dT4FRTt+Q4CZl3gw+B7e, CNTT2015,,,,,,,,,,,,,,
F240CBEBXPvAibaEXe8oOckqmsrcbVdUPMSQ9Ifx, KHTN2014,84.0,,,,,,,,,,,,,
F241EE3FXPvAibaEXe8VdV75E6kcriil11BUJAqX, HTTT2014,88.0,84.0,,,,,,,,,,,,
F2449D67XPvAibaEXe/AdnwkoyhfDkqxTK84Dj06, HTTT2017,,,,,,,,,,,,,,
F24AAC52XPvAibaEXe/nRR7q+hWy3BFkcWNQMe85, KTPM2014,75.0,,,,,,,,,,,,,
F24ECB8DXPvAibaEXe8qh9FRNDK+MSP8dv3PW7SX, CNTT2017,,,,,,,,,,,,,,
F257BE3EXPvAibaEXe+lo6eJkHWaQX9v5OomNEKz, ,,76.0,63.0,,,,,,,,,,,
F25B47BFXPvAibaEXe99j2P15eeB08BTAdZknEaN, ,,86.0,86.0,,,,,,,,,,,
F25EC7EBXPvAibaEXe/sKOWIYAkjtqUSTDkKaJYq, KHMT2018,,,,,,,,,,,,,,
F2696E85XPvAibaEXe9ysTifnGoMwT5kAXkjtPqR, ,,72.0,82.0,,,,,,,,,,,
F26FD744XPvAibaEXe8OLQLlidG6//6ShwJ1wZku, KTPM2016,,,,,,,,,,,,,,
F272C6E2XPvAibaEXe/N50hRf+Du8Wfgo7CelReA, KHDL2019,,,,,,,,,,,,,,
F282E487XPvAibaEXe95BgJyC1XgNYraK+zbGNJZ, TMĐT2019,,,,,,,,,,,,,,
F297A276XPvAibaEXe8PcTqQe5AuPyCUJkNd86xr, ATCL2019,,,,,,,,,,,,,,
F298A6EBXPvAibaEXe8CN9MRovh0mO/fWoHs22w6, PMCL2016,,,,,,,,,,,,,,
F29A1BC9XPvAibaEXe9FHRfjQvHQkdIE2idPuU5w, HTCL2019,,,,,,,,,,,,,,
F2A34F33XPvAibaEXe/VnvhYBb4TNDCSMzPgu6l3, ATCL2019,,,,,,,,,,,,,,
F2BE62BCXPvAibaEXe+LOVcofflPOkxkCIGQyioz, CNTT2018,,,,,,,,,,,,,,
F2C0D01EXPvAibaEXe87zPkGv/PdblLnRljWKqTv, KTPM2018,,,,,,,,,,,,,,
F2CBBCC1XPvAibaEXe9RBNO8knVPDxH6/lxCwoE5, KHTN2015,,,,,,,,,,,,,,
F2CF58A0XPvAibaEXe8UtLk0ua6nIIdzKFAKbbo4, PMCL2018,,,,,,,,,,,,,,
F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB, MMTT2017,,,,,,,,,,,,,,
F2D773AEXPvAibaEXe/mbD1XVEM0x6PCACQrEPgt, MMCL2018,,,,,,,,,,,,,,
F2E08BFBXPvAibaEXe86jqvsmOoL9oGDUv7q0lsr, HTCL2016,,,,,,,,,,,,,,
F2EAA359XPvAibaEXe9o/lUQXb5f/wV4mvQVjSu3, KHMT2014,60.0,,,,,,,,,,,,,
F2EB7AEFXPvAibaEXe+43HJfrfERJHS1cJl0nVI6, KTPM2018,,,,,,,,,,,,,,
F2ECE03CXPvAibaEXe/X5qOvA9deFS0DFHPqxipl, PMCL2019,,,,,,,,,,,,,,
F2F77E8EXPvAibaEXe/6gqqbvLbYM2nX5IVUB9xv, MTCL2019,,,,,,,,,,,,,,
F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn, ,,88.0,92.0,,,,,,,,,,,
F30FCF04XPvAibaEXe8cyAoRoKB5PVyDqtNLRdNw, TMCL2019,,,,,,,,,,,,,,
F3105AE8XPvAibaEXe9ESTQu9OOcIPxFEq3uU1s6, KTMT2015,,,,,,,,,,,,,,
F31CCE4BXPvAibaEXe9/3rpdfvRgguoJCeRLGESl, MTCL2018,,,,,,,,,,,,,,
F31E7BEFXPvAibaEXe/KVW+JfXJB/icHwabmmIyv, ATTT2017,,,,,,,,,,,,,,
F3200C0AXPvAibaEXe+KaiYHkmXYCR7tsqBY39X/, CNCL2019,,,,,,,,,,,,,,
F321EBC0XPvAibaEXe+BUGeEgVnB4DpkT8waCpJm, PMCL2015 ,,,,,,,,,,,,,,
F32AFC18XPvAibaEXe+uWtCFQV0fxokiPEGg8CUw, HTTT2017,,,,,,,,,,,,,,
F3329B64XPvAibaEXe9p2uXWEeSl6ugoB3kGHO9C, ATTN2018,,,,,,,,,,,,,,
F34E4020XPvAibaEXe8pd25OrRS+bVa2uJMwiE2i, KHMT2016,,,,,,,,,,,,,,
F385CAFAXPvAibaEXe9WcTnuikKYKid8QTsc6Jb0, PMCL2015 ,,,,,,,,,,,,,,
F386A9F3XPvAibaEXe/4YH02BDnyToyzIbRaCmEd, CNTT2018,,,,,,,,,,,,,,
F3916317XPvAibaEXe8u6ih8pRJJpHSNevcRqqih, HTTT2015,,,,,,,,,,,,,,
F39354EFXPvAibaEXe+/EkvXK98KbWXgswf1tfGi, ,,56.0,85.0,,,,,,,,,,,
F3A51EB1XPvAibaEXe8xN1Ehxu1cby2c9MxD3Re6, KHDL2019,,,,,,,,,,,,,,
F3A59425XPvAibaEXe+A+6mRsShfH7Qo3qkfD/45, PMCL2015 ,,,,,,,,,,,,,,
F3A95D3EXPvAibaEXe/YUZi7fAhqUH9E0vOaqznd, PMCL2019,,,,,,,,,,,,,,
F3AFC8DAXPvAibaEXe8Hc2wHUxgky6LZjkN9QGIT, TMĐT2019,,,,,,,,,,,,,,
F3BE1521XPvAibaEXe/zHDidEgqCTqL+R9XHExiQ, ,,65.0,91.0,,,,,,,,,,,
F3DB9435XPvAibaEXe+QkoGRj4DtvUmMz3EgTQRQ, PMCL2017,,,,,,,,,,,,,,
F3DC1EA4XPvAibaEXe+6mZaWgr2AGUbe4cIFRSyl, CTTT2019.2,,,,,,,,,,,,,,
F3DC9766XPvAibaEXe/twT+sf632fXAqVDXhe9ZZ, KTPM2019,,,,,,,,,,,,,,
F3E2430BXPvAibaEXe8cyAoRoKB5Pa3fzYSi6ccP, TMĐT2019,,,,,,,,,,,,,,
F3E9A687XPvAibaEXe+oAybUv81bboSZ5HfNu9SA, HTCL2016,,,,,,,,,,,,,,
F3EB56DBXPvAibaEXe9syD7Vfew2qdQaeWpneItx, KHCL2018,,,,,,,,,,,,,,
F3FE962FXPvAibaEXe/tRbq0ZEBErwUxRcbNPBcd, ANTT2014,50.0,,,,,,,,,,,,,
F400B823XPvAibaEXe92C4qaj9kvH9/66t3hNsRx, CNTT2016,,,,,,,,,,,,,,
F406C807XPvAibaEXe8bVXYGG8kdZcFZHur1VEtL, KHCL2019,,,,,,,,,,,,,,
F40991DEXPvAibaEXe/Dy4K4yiQpOBb9BiaNhvoj, ,,93.0,91.0,,,,,,,,,,,
F41340DCXPvAibaEXe++P1Ki321T8Z41T6oVJDou, HTTT2019,,,,,,,,,,,,,,
F4134FB8XPvAibaEXe+GGliW+AfAjF1YrHYmVrLk, MMTT2019,,,,,,,,,,,,,,
F41844C2XPvAibaEXe8jiYzwktGScu03xba/isey, MMTT2016,,,,,,,,,,,,,,
F41DD86AXPvAibaEXe+3bWVxnzRRwPoFPvmQ6HDC, CTTT2017,,,,,,,,,,,,,,
F421401CXPvAibaEXe/YaY6MZEJIi9anJcYYvcJ7, CNTT2019,,,,,,,,,,,,,,
F423B999XPvAibaEXe+5oCRQPDKXsvYtikNVeZF/, ,,96.0,85.0,,,,,,,,,,,
F42652EDXPvAibaEXe8Ve7JqRML75ZotBOnQHExP, MMTT2016,,,,,,,,,,,,,,
F4312684XPvAibaEXe/4WyTnp6RTwslVYbqxXfeU, KHMT2017,,,,,,,,,,,,,,
F4373100XPvAibaEXe9g6r/97VInJo+7wxmHnFOz, MMTT2017,,,,,,,,,,,,,,
F43D7040XPvAibaEXe/Yg42D1b4hlJYDDVQ8Btos, ATCL2019,,,,,,,,,,,,,,
F451D99AXPvAibaEXe+fPSOag5leTcWuR+r937fj, KHMT2015,,,,,,,,,,,,,,
F4550AC6XPvAibaEXe/baq/wvVlH/toWePwNhgvv, MMTT2017,,,,,,,,,,,,,,
F45F8D30XPvAibaEXe8Ve9qXGkppSFDiV6wXV1o1, KHCL2017,,,,,,,,,,,,,,
F464001FXPvAibaEXe92CdOgj+Qa/efjKFTKMTZe, MTCL2016,,,,,,,,,,,,,,
F47350D9XPvAibaEXe/YiexZYoq8n8FP0R71ulza, HTCL2016,,,,,,,,,,,,,,
F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK, KHMT2016,,,,,,,,,,,,,,
F47C0BFAXPvAibaEXe/OS4eb0G5N4iLf8Q8d67rT, MTCL2018,,,,,,,,,,,,,,
F47D72B7XPvAibaEXe+qA4yV5f0Y/irn0ZWdUwQP, TMCL2019,,,,,,,,,,,,,,
F48E1818XPvAibaEXe9cPs/fVpB+n8mddEtkxwUa, MMTT2015,,,,,,,,,,,,,,
F48EEE2EXPvAibaEXe92T150Nt0xZi8sMV7EYlBL, MTCL2018,,,,,,,,,,,,,,
F498E5FEXPvAibaEXe9JDlHA4z2GHBZXhsR8PR1r, ,,87.0,64.0,,,,,,,,,,,
F49F584EXPvAibaEXe8zN2KKhdLFuvVrrDZmjUkj, PMCL2018,,,,,,,,,,,,,,
F4A4BE79XPvAibaEXe9LZwdMb86KA4iJqMLUIZwo, HTCL2014,79.0,32.0,,,,,,,,,,,,
F4A848F0XPvAibaEXe887JOjhk2RV9+kh6VnYtYt, HTTT2014,78.0,80.0,,,,,,,,,,,,
F4A91DBBXPvAibaEXe+sfU1lcH9y3z7zlCD2CO7V, ,,86.0,82.0,,,,,,,,,,,
F4ACE351XPvAibaEXe+sQSfsqovN960gh9d2g58L, KTPM2018,,,,,,,,,,,,,,
F4B4377AXPvAibaEXe/ZkCDd4JXTLkx5ZC8xkQl7, KHMT2018,,,,,,,,,,,,,,
F4B8103BXPvAibaEXe8z1Io4iT8HJCohN5KW9D8+, HTTT2014,98.0,88.0,,,,,,,,,,,,
F4DB1E20XPvAibaEXe/A+LHGtXv8vwqN9/NsLjkK, KHMT2016,,,,,,,,,,,,,,
F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq, HTTT2016,,,,,,,,,,,,,,
F4F2D0AAXPvAibaEXe/8X6gsb95YiN3CyeHjMc+t, HTCL2018,,,,,,,,,,,,,,
F4F703C7XPvAibaEXe+4XPPXlKRz0ASYHj0yiFyB, PMCL2015 ,,,,,,,,,,,,,,
F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4, CNTT2016,,,,,,,,,,,,,,
F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ, CTTT2017,,,,,,,,,,,,,,
F50E7697XPvAibaEXe+uS3hCcqF/s/aPOBzTkdzm, KTPM2016,,,,,,,,,,,,,,
F50F9E29XPvAibaEXe/PfwiDaLddEtDWK1YGQjHw, KHMT2019,,,,,,,,,,,,,,
F50FF6C3XPvAibaEXe/U36FI9OTo3WUNIhyrtXBN, ATTT2019,,,,,,,,,,,,,,
F5109BCEXPvAibaEXe88UewilValgHnNTg1fqZE2, PMCL2014,75.0,,,,,,,,,,,,,
F513DAEAXPvAibaEXe+n07P56kWx2LPMcFxydvz/, CNTT2017,,,,,,,,,,,,,,
F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb, CNTT2016,,,,,,,,,,,,,,
F52E4292XPvAibaEXe9syD7Vfew2qUpKFzKx0SeA, MMCL2018,,,,,,,,,,,,,,
F53BA52CXPvAibaEXe9tSnfLfDeWaueQwjeqwSSh, HTTT2015,,,,,,,,,,,,,,
F53C9805XPvAibaEXe/TvTjLTyzfljpqpBx0oeCr, MTLK2015,,,,,,,,,,,,,,
F546660AXPvAibaEXe8xcSmc61U16Kjc+usnct+1, CNTT2019,,,,,,,,,,,,,,
F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF, PMCL2016,,,,,,,,,,,,,,
F54BBC03XPvAibaEXe+23cTkF8qTD1LeEmtNIKG1, TMCL2019,,,,,,,,,,,,,,
F55A322AXPvAibaEXe9exxmVkEmOjRUzednipos/, KTMT2017,,,,,,,,,,,,,,
F55BBDC5XPvAibaEXe9V50Ts4UAUsCMOge7bqzt+, KTPM2019,,,,,,,,,,,,,,
F5601ABFXPvAibaEXe9QJDM9nE85iGedWeN6vLQA, MMTT2014,58.0,,,,,,,,,,,,,
F5673015XPvAibaEXe86jqvsmOoL9gz0xQ3iVB/D, MMTT2016,,,,,,,,,,,,,,
F5705943XPvAibaEXe+1P/4gNbgreYZ1sK9mulny, ,,89.0,100.0,,,,,,,,,,,
F577A35EXPvAibaEXe9t3AmSkf7FuYFC7MZDGQs9, MMTT2019,,,,,,,,,,,,,,
F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf, KTMT2017,,,,,,,,,,,,,,
F57B985CXPvAibaEXe+e2tIVVtPhOVWArRV20Ymq, KHDL2019,,,,,,,,,,,,,,
F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx, ,,81.0,71.0,,,,,,,,,,,
F5897735XPvAibaEXe/HavVGti21aC6UYB4icGqG, MMTT2019,,,,,,,,,,,,,,
F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S, MTCL2018,,,,,,,,,,,,,,
F5B93650XPvAibaEXe9fwZBwsCOuQP8xr51qwnX+, ,,73.0,27.0,,,,,,,,,,,
F5BD9AE6XPvAibaEXe+Ps8zYokGtSfj6oGI6vbP/, MMTT2017,,,,,,,,,,,,,,
F5C4F8EBXPvAibaEXe9gPSUylTm3ERLAXI5puk0I, PMCL2018,,,,,,,,,,,,,,
F5D2709CXPvAibaEXe+p5WOBbWD0Mymqf5YFK0Fj, ANTT2015,,,,,,,,,,,,,,
F5D2FEDFXPvAibaEXe8qxKHWIxudAAj4h3Llwz67, CNCL2019,,,,,,,,,,,,,,
F5D3066AXPvAibaEXe+Z7KfNHYLttKYcmiFpwREK, ,,67.0,64.0,49.0,,,,,,,,,,
F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz, KHMT2014,85.0,,,,,,,,,,,,,
F5D9D9A8XPvAibaEXe/Q6C3BndaQUAH+OgLjwe4B, ANTT2015,,,,,,,,,,,,,,
F5DE5EF1XPvAibaEXe/PrIR+BvN04ZDqjm6jqoVI, KTPM2019,,,,,,,,,,,,,,
F6009921XPvAibaEXe9nP2x7vQNdVRElP3y/nIwA, CTTT2019.2,,,,,,,,,,,,,,
F6036132XPvAibaEXe/lyY7+7E9oi8+16161FcLm, KHMT2015,,,,,,,,,,,,,,
F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y, CTTT2016,,,,,,,,,,,,,,
F614DBC3XPvAibaEXe+SIoKUNff6nEHRxOcPP72k, ATCL2018,,,,,,,,,,,,,,
F614EEC6XPvAibaEXe/glop/3mrWAN1PtxRVo389, KHCL2018,,,,,,,,,,,,,,
F61CE184XPvAibaEXe/GVRoDkKDPXgvDEVgcr6v0, ATCL2019,,,,,,,,,,,,,,
F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz, KHMT2014,87.0,,,,,,,,,,,,,
F6213C7FXPvAibaEXe/MMx1dMBtPnQrE1yYQ0PoC, TMCL2019,,,,,,,,,,,,,,
